QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
Afu3g07070,AFUB_041980,99.47,1515,Chr3_A_fumigatus_Af293,1769164,1772914,-
Afu3g07080,AFUB_041970,99.87,1569,Chr3_A_fumigatus_Af293,1773409,1775500,-
Afu3g07090,AFUB_041960,100.00,285,Chr3_A_fumigatus_Af293,1777152,1777504,-
Afu3g07100,AFUB_041950,100.00,1257,Chr3_A_fumigatus_Af293,1777619,1779147,+
Afu3g07110,AFUB_041940,100.00,990,Chr3_A_fumigatus_Af293,1779889,1782182,+
Afu3g07120,AFUB_041930,99.86,2217,Chr3_A_fumigatus_Af293,1782300,1785101,+
Afu3g07130,AFUB_041920,99.94,3430,Chr3_A_fumigatus_Af293,1785490,1790777,+
Afu3g07140,AFUB_041910,99.50,2595,Chr3_A_fumigatus_Af293,1791143,1794521,-
Afu3g07150,AFUB_041900,99.87,1509,Chr3_A_fumigatus_Af293,1794531,1797937,-
Afu3g07155,AFUB_041890,99.48,582,Chr3_A_fumigatus_Af293,1798707,1799285,-
Afu3g07160,AFUB_041890,99.92,1278,Chr3_A_fumigatus_Af293,1799635,1801136,-
Afu3g07170,AFUB_041880,99.93,1527,Chr3_A_fumigatus_Af293,1802046,1803649,-
Afu3g07180,AFUB_041870,100.00,1371,Chr3_A_fumigatus_Af293,1804972,1807912,-
Afu3g07200,AFUB_041860,97.90,1764,Chr3_A_fumigatus_Af293,1808784,1811259,+
Afu3g07210,AFUB_041850,100.00,1359,Chr3_A_fumigatus_Af293,1812016,1813475,+
Afu3g07220,AFUB_041840,99.77,1332,Chr3_A_fumigatus_Af293,1813821,1815221,-
Afu3g07230,AFUB_041830,99.84,1233,Chr3_A_fumigatus_Af293,1816056,1817288,-
Afu3g07240,AFUB_041820,99.91,1166,Chr3_A_fumigatus_Af293,1817951,1819957,-
Afu3g07260,AFUB_041810,99.89,879,Chr3_A_fumigatus_Af293,1820742,1822135,+
Afu3g07270,AFUB_041800,99.87,1563,Chr3_A_fumigatus_Af293,1822433,1824328,+
Afu3g07280,AFUB_041790,99.80,1008,Chr3_A_fumigatus_Af293,1824731,1825766,-
Afu3g07290,AFUB_041780,99.95,2049,Chr3_A_fumigatus_Af293,1826383,1828616,+
Afu3g07300,AFUB_041770,99.59,4104,Chr3_A_fumigatus_Af293,1829701,1834824,-
Afu3g07310,AFUB_041760,98.53,814,Chr3_A_fumigatus_Af293,1837202,1838629,-
Afu3g07330,AFUB_041750,99.22,642,Chr3_A_fumigatus_Af293,1838804,1840166,+
Afu3g07340,AFUB_041740,99.50,1806,Chr3_A_fumigatus_Af293,1841252,1843132,-
Afu3g07350,AFUB_041730,99.51,2454,Chr3_A_fumigatus_Af293,1846466,1849874,+
Afu3g07360,AFUB_041720,99.89,912,Chr3_A_fumigatus_Af293,1850222,1851356,+
Afu3g07370,AFUB_041710,100.00,567,Chr3_A_fumigatus_Af293,1851458,1852024,-
Afu3g07380,AFUB_041700,99.85,1294,Chr3_A_fumigatus_Af293,1852345,1854946,-
Afu3g07390,AFUB_041690,99.29,420,Chr3_A_fumigatus_Af293,1855816,1857548,+
Afu3g07400,AFUB_041680,99.75,1208,Chr3_A_fumigatus_Af293,1858627,1861254,+
Afu3g07410,AFUB_041670,99.77,1722,Chr3_A_fumigatus_Af293,1861298,1863408,-
Afu3g07420,AFUB_041660,99.23,780,Chr3_A_fumigatus_Af293,1864827,1866338,+
Afu3g07430,AFUB_041650,99.80,492,Chr3_A_fumigatus_Af293,1866975,1868000,-
Afu3g07440,AFUB_041640,100.00,582,Chr3_A_fumigatus_Af293,1868787,1869529,-
Afu3g07460,AFUB_041630,99.89,4707,Chr3_A_fumigatus_Af293,1870132,1875341,+
Afu3g07480,AFUB_041620,99.95,2169,Chr3_A_fumigatus_Af293,1875502,1878141,+
Afu3g07490,AFUB_041619,100.00,597,Chr3_A_fumigatus_Af293,1878266,1878862,-
Afu3g07510,AFUB_041610,99.92,2493,Chr3_A_fumigatus_Af293,1879858,1882488,-
Afu3g07520,AFUB_041600,99.96,2430,Chr3_A_fumigatus_Af293,1883654,1886352,-
Afu3g07530,AFUB_041590,99.80,2034,Chr3_A_fumigatus_Af293,1889618,1892836,+
Afu3g07540,AFUB_041580,99.49,1572,Chr3_A_fumigatus_Af293,1892931,1894919,+
Afu3g07550,AFUB_041570,99.33,891,Chr3_A_fumigatus_Af293,1897049,1898522,+
Afu3g07560,AFUB_041560,91.02,824,Chr3_A_fumigatus_Af293,1898661,1900139,+
Afu3g07570,AFUB_041550,99.75,807,Chr3_A_fumigatus_Af293,1900378,1901695,+
Afu3g07580,AFUB_041540,99.88,801,Chr3_A_fumigatus_Af293,1902431,1903468,+
Afu3g07590,AFUB_041520,100.00,1041,Chr3_A_fumigatus_Af293,1905696,1907184,-
Afu3g07600,AFUB_041510,99.92,2595,Chr3_A_fumigatus_Af293,1907403,1910625,+
Afu3g07610,AFUB_041500,100.00,2490,Chr3_A_fumigatus_Af293,1910975,1913638,+
Afu3g07620,AFUB_041490,99.90,2016,Chr3_A_fumigatus_Af293,1913895,1915958,-
Afu3g07625,AFUB_041480,100.00,633,Chr3_A_fumigatus_Af293,1916254,1918447,-
Afu3g07630,AFUB_041470,100.00,540,Chr3_A_fumigatus_Af293,1918714,1919637,+
Afu3g07640,AFUB_041460,99.80,2967,Chr3_A_fumigatus_Af293,1929979,1934508,+
Afu3g07650,AFUB_041450,99.92,1179,Chr3_A_fumigatus_Af293,1934513,1936790,+
Afu3g07660,AFUB_041440,99.83,603,Chr3_A_fumigatus_Af293,1936871,1937473,-
Afu3g07670,AFUB_041430,100.00,915,Chr3_A_fumigatus_Af293,1937991,1939556,-
Afu3g07680,AFUB_041420,99.84,1269,Chr3_A_fumigatus_Af293,1940148,1941416,-
Afu3g07690,AFUB_041410,99.57,231,Chr3_A_fumigatus_Af293,1941883,1942294,+
Afu3g07700,AFUB_041400,99.78,1782,Chr3_A_fumigatus_Af293,1942738,1944810,-
Afu3g07710,AFUB_041390,99.27,1641,Chr3_A_fumigatus_Af293,1944993,1947320,+
Afu3g07720,AFUB_041380,100.00,1260,Chr3_A_fumigatus_Af293,1948564,1949823,+
Afu3g07730,AFUB_041370,100.00,321,Chr3_A_fumigatus_Af293,1951772,1952387,-
Afu3g07740,AFUB_041360,100.00,723,Chr3_A_fumigatus_Af293,1954135,1955251,+
Afu3g07750,AFUB_041350,99.91,1167,Chr3_A_fumigatus_Af293,1955974,1958265,+
Afu3g07760,AFUB_041340,100.00,510,Chr3_A_fumigatus_Af293,1958612,1959269,-
Afu3g07790,AFUB_041320,99.93,1395,Chr3_A_fumigatus_Af293,1962793,1965412,+
Afu3g07800,AFUB_041310,99.91,1143,Chr3_A_fumigatus_Af293,1965675,1967411,-
Afu3g07810,AFUB_041300,100.00,1944,Chr3_A_fumigatus_Af293,1967414,1970477,-
Afu3g07820,AFUB_041290,99.77,1320,Chr3_A_fumigatus_Af293,1970791,1972713,-
Afu3g07830,AFUB_041280,100.00,1608,Chr3_A_fumigatus_Af293,1972787,1974945,+
Afu3g07840,AFUB_041270,99.84,615,Chr3_A_fumigatus_Af293,1975286,1975942,+
Afu3g07850,AFUB_041260,99.86,2760,Chr3_A_fumigatus_Af293,1976708,1979572,+
Afu3g07860,AFUB_041250,99.98,8586,Chr3_A_fumigatus_Af293,1979882,1988669,-
Afu3g07870,AFUB_041240,99.72,2137,Chr3_A_fumigatus_Af293,1991028,1995331,+
Afu3g07890,AFUB_041230,100.00,957,Chr3_A_fumigatus_Af293,1995571,1997647,+
Afu3g07900,AFUB_041220,100.00,578,Chr3_A_fumigatus_Af293,1998414,2000090,-
Afu3g07910,AFUB_041210,100.00,1287,Chr3_A_fumigatus_Af293,2000297,2002786,+
Afu3g07920,AFUB_041200,99.60,744,Chr3_A_fumigatus_Af293,2010390,2011444,+
Afu3g07930,AFUB_041190,99.73,754,Chr3_A_fumigatus_Af293,2011478,2012789,-
Afu3g07940,AFUB_041180,99.95,1959,Chr3_A_fumigatus_Af293,2012924,2016484,+
Afu3g07945,AFUB_041179,99.68,315,Chr3_A_fumigatus_Af293,2019460,2020651,+
Afu3g07950,AFUB_041170,100.00,1656,Chr3_A_fumigatus_Af293,2020825,2022801,-
Afu3g07960,AFUB_041160,100.00,1152,Chr3_A_fumigatus_Af293,2023356,2025521,+
Afu3g07965,AFUB_041150,100.00,360,Chr3_A_fumigatus_Af293,2025739,2026098,-
Afu3g07970,AFUB_041150,99.92,1285,Chr3_A_fumigatus_Af293,2026400,2028224,-
Afu3g07980,AFUB_041140,100.00,752,Chr3_A_fumigatus_Af293,2028398,2030000,-
Afu3g07990,AFUB_041130,99.93,1515,Chr3_A_fumigatus_Af293,2032553,2035635,-
Afu3g08000,AFUB_041120,99.92,1213,Chr3_A_fumigatus_Af293,2035849,2041718,-
Afu3g08010,AFUB_041100,99.93,2667,Chr3_A_fumigatus_Af293,2045437,2048176,+
Afu3g08020,AFUB_041090,99.97,3576,Chr3_A_fumigatus_Af293,2049355,2054027,+
Afu3g08030,AFUB_041080,100.00,1440,Chr3_A_fumigatus_Af293,2054491,2055930,+
Afu3g08040,AFUB_041070,99.78,447,Chr3_A_fumigatus_Af293,2056232,2056824,+
Afu3g08050,AFUB_041060,99.77,1742,Chr3_A_fumigatus_Af293,2059704,2062011,+
Afu3g08060,AFUB_041050,99.68,1557,Chr3_A_fumigatus_Af293,2062724,2064398,+
Afu3g08070,AFUB_041040,99.79,1890,Chr3_A_fumigatus_Af293,2065421,2067310,+
Afu3g08080,AFUB_041030,99.57,690,Chr3_A_fumigatus_Af293,2067549,2068235,-
Afu3g08090,AFUB_041020,99.49,788,Chr3_A_fumigatus_Af293,2068660,2070044,+
Afu3g08100,AFUB_041010,99.96,2529,Chr3_A_fumigatus_Af293,2070160,2075777,-
Afu3g08110,AFUB_041000,99.95,1848,Chr3_A_fumigatus_Af293,2075778,2079452,+
Afu3g08120,AFUB_040990,99.93,1447,Chr3_A_fumigatus_Af293,2088127,2090252,-
Afu3g08130,AFUB_040980,100.00,303,Chr3_A_fumigatus_Af293,2090603,2090963,-
Afu3g08140,AFUB_040970,100.00,699,Chr3_A_fumigatus_Af293,2091362,2092189,+
Afu3g08150,AFUB_040960,99.81,1068,Chr3_A_fumigatus_Af293,2092292,2093428,-
Afu3g08160,AFUB_040950,100.00,1186,Chr3_A_fumigatus_Af293,2094223,2095759,-
Afu3g08170,AFUB_040940,99.80,1518,Chr3_A_fumigatus_Af293,2096434,2098043,+
Afu3g08180,AFUB_040930,100.00,729,Chr3_A_fumigatus_Af293,2098163,2099138,-
Afu3g08190,AFUB_040920,100.00,774,Chr3_A_fumigatus_Af293,2099223,2100293,+
Afu3g08200,AFUB_040910,99.97,3267,Chr3_A_fumigatus_Af293,2100561,2104440,-
Afu3g08210,AFUB_040900,99.86,1437,Chr3_A_fumigatus_Af293,2104461,2106885,-
Afu3g08220,AFUB_040890,100.00,1197,Chr3_A_fumigatus_Af293,2106916,2109360,-
Afu3g08230,AFUB_040880,99.89,1845,Chr3_A_fumigatus_Af293,2110152,2112160,-
Afu3g08240,AFUB_040870,100.00,1686,Chr3_A_fumigatus_Af293,2112685,2114430,-
Afu3g08250,AFUB_040860,99.77,867,Chr3_A_fumigatus_Af293,2116761,2118266,-
Afu3g08260,AFUB_040850,99.89,3765,Chr3_A_fumigatus_Af293,2121732,2127499,-
Afu3g08265,AFUB_040840,100.00,852,Chr3_A_fumigatus_Af293,2127585,2128653,-
Afu3g08270,AFUB_040830,99.50,803,Chr3_A_fumigatus_Af293,2129160,2130221,+
Afu3g08280,AFUB_040820,100.00,1812,Chr3_A_fumigatus_Af293,2130390,2133557,-
Afu3g08290,AFUB_040810,100.00,1515,Chr3_A_fumigatus_Af293,2134803,2136919,+
Afu3g08300,AFUB_040800,100.00,1185,Chr3_A_fumigatus_Af293,2137037,2138758,+
Afu3g08310,AFUB_040790,100.00,831,Chr3_A_fumigatus_Af293,2139194,2140328,+
Afu3g08320,AFUB_040780,100.00,1266,Chr3_A_fumigatus_Af293,2140550,2141815,-
Afu3g08330,AFUB_040770,100.00,759,Chr3_A_fumigatus_Af293,2142309,2143675,-
Afu3g08340,AFUB_040760,99.70,996,Chr3_A_fumigatus_Af293,2143876,2145241,-
Afu3g08350,AFUB_040740,100.00,1164,Chr3_A_fumigatus_Af293,2145639,2146907,-
Afu3g08360,AFUB_040730,100.00,198,Chr3_A_fumigatus_Af293,2147005,2147261,-
Afu3g08370,AFUB_040720,99.69,321,Chr3_A_fumigatus_Af293,2147456,2148049,+
Afu3g08380,AFUB_040710,100.00,1191,Chr3_A_fumigatus_Af293,2148131,2150171,-
Afu3g08390,AFUB_040700,99.78,1356,Chr3_A_fumigatus_Af293,2150274,2152542,+
Afu3g08400,AFUB_040690,99.97,3402,Chr3_A_fumigatus_Af293,2152695,2156815,-
Afu3g08410,AFUB_040680,100.00,324,Chr3_A_fumigatus_Af293,2157008,2157753,+
Afu3g08420,AFUB_040670,100.00,537,Chr3_A_fumigatus_Af293,2158121,2158983,-
Afu3g08430,AFUB_040660,99.92,1212,Chr3_A_fumigatus_Af293,2159029,2160806,+
Afu3g08440,AFUB_040650,100.00,414,Chr3_A_fumigatus_Af293,2161117,2162210,+
Afu3g08450,AFUB_040640,100.00,1065,Chr3_A_fumigatus_Af293,2162836,2165768,-
Afu3g08460,AFUB_040630,100.00,243,Chr3_A_fumigatus_Af293,2167384,2169459,-
Afu3g08470,AFUB_040620,100.00,1536,Chr3_A_fumigatus_Af293,2171618,2174385,+
Afu3g08480,AFUB_040610,99.86,1404,Chr3_A_fumigatus_Af293,2175238,2177628,+
Afu3g08490,AFUB_040600,99.81,537,Chr3_A_fumigatus_Af293,2177953,2178615,+
Afu3g08500,AFUB_040590,99.93,3018,Chr3_A_fumigatus_Af293,2178681,2183523,-
Afu3g08520,AFUB_040580,99.89,1803,Chr3_A_fumigatus_Af293,2184963,2187668,+
Afu3g08530,AFUB_040570,99.89,1899,Chr3_A_fumigatus_Af293,2188280,2190717,-
Afu3g08540,AFUB_040560,99.77,860,Chr3_A_fumigatus_Af293,2191310,2192405,-
Afu3g08550,AFUB_040550,100.00,744,Chr3_A_fumigatus_Af293,2192940,2193959,-
Afu3g08560,AFUB_040540,97.76,669,Chr3_A_fumigatus_Af293,2194592,2196171,+
Afu3g08580,AFUB_040520,100.00,357,Chr3_A_fumigatus_Af293,2200033,2201244,+
Afu3g08590,AFUB_040510,99.74,378,Chr3_A_fumigatus_Af293,2201565,2202378,-
Afu3g08600,AFUB_040500,99.77,858,Chr3_A_fumigatus_Af293,2202701,2204107,+
Afu3g08610,AFUB_040490,100.00,956,Chr3_A_fumigatus_Af293,2204501,2206325,-
Afu3g08620,AFUB_040480,100.00,729,Chr3_A_fumigatus_Af293,2208712,2210488,+
Afu3g08630,AFUB_040460,100.00,465,Chr3_A_fumigatus_Af293,2210538,2211460,+
Afu3g08640,AFUB_040450,100.00,1023,Chr3_A_fumigatus_Af293,2211461,2213932,-
Afu3g08650,AFUB_040440,99.96,2820,Chr3_A_fumigatus_Af293,2214642,2217724,+
Afu3g08660,AFUB_040430,99.87,1506,Chr3_A_fumigatus_Af293,2219058,2221293,+
Afu3g08670,AFUB_040420,99.37,1110,Chr3_A_fumigatus_Af293,2221588,2223488,+
Afu3g08680,AFUB_040410,99.92,1323,Chr3_A_fumigatus_Af293,2223683,2225005,-
Afu3g08690,AFUB_040400,99.69,639,Chr3_A_fumigatus_Af293,2225386,2226921,+
Afu3g08710,AFUB_040390,99.92,1242,Chr3_A_fumigatus_Af293,2228147,2230091,+
Afu3g08720,AFUB_040380,99.89,1854,Chr3_A_fumigatus_Af293,2230783,2232873,-
Afu3g08730,AFUB_040370,100.00,1626,Chr3_A_fumigatus_Af293,2233419,2235100,+
Afu3g08740,AFUB_040360,99.90,971,Chr3_A_fumigatus_Af293,2236636,2238253,+
Afu3g08750,AFUB_040350,99.73,2631,Chr3_A_fumigatus_Af293,2238347,2241396,-
Afu3g08760,AFUB_040340,99.92,1191,Chr3_A_fumigatus_Af293,2241507,2242697,-
Afu3g08770,AFUB_040330,99.37,317,Chr3_A_fumigatus_Af293,2242896,2243705,+
Afu3g08780,AFUB_040320,95.40,1781,Chr3_A_fumigatus_Af293,2243958,2248653,-
Afu3g08790,AFUB_040310,100.00,885,Chr3_A_fumigatus_Af293,2249127,2251139,-
Afu3g08800,AFUB_040300,100.00,750,Chr3_A_fumigatus_Af293,2251322,2252071,+
Afu3g08810,AFUB_040290,99.93,4290,Chr3_A_fumigatus_Af293,2252507,2256964,-
Afu3g08820,AFUB_040280,99.96,2280,Chr3_A_fumigatus_Af293,2257293,2259961,+
Afu3g08830,AFUB_040270,99.82,1122,Chr3_A_fumigatus_Af293,2259968,2261979,-
Afu3g08840,AFUB_040260,99.97,3639,Chr3_A_fumigatus_Af293,2262045,2266262,+
Afu3g08850,AFUB_040250,100.00,663,Chr3_A_fumigatus_Af293,2266676,2267683,-
Afu3g08860,AFUB_040240,99.81,1062,Chr3_A_fumigatus_Af293,2267741,2269283,+
Afu3g08870,AFUB_040230,100.00,1563,Chr3_A_fumigatus_Af293,2269305,2271359,-
Afu3g08880,AFUB_040220,99.85,1359,Chr3_A_fumigatus_Af293,2272253,2273815,-
Afu3g08890,AFUB_040210,99.26,271,Chr3_A_fumigatus_Af293,2274188,2274779,-
Afu3g08900,AFUB_040200,99.76,1227,Chr3_A_fumigatus_Af293,2275118,2277532,-
Afu3g08920,AFUB_040190,100.00,3009,Chr3_A_fumigatus_Af293,2277982,2282555,-
Afu3g08930,AFUB_040180,99.83,1791,Chr3_A_fumigatus_Af293,2282630,2285617,+
Afu3g08940,AFUB_040170,100.00,843,Chr3_A_fumigatus_Af293,2285791,2286949,+
Afu3g08950,AFUB_040160,100.00,1287,Chr3_A_fumigatus_Af293,2287095,2288788,-
Afu3g08960,AFUB_040150,99.91,1173,Chr3_A_fumigatus_Af293,2288903,2290414,+
Afu3g08970,AFUB_040140,99.91,2241,Chr3_A_fumigatus_Af293,2291101,2294498,+
Afu3g08980,AFUB_040130,99.94,1611,Chr3_A_fumigatus_Af293,2294555,2296778,+
Afu3g08990,AFUB_040120,84.86,971,Chr3_A_fumigatus_Af293,2296868,2299835,-
Afu3g09020,AFUB_040110,100.00,1608,Chr3_A_fumigatus_Af293,2299951,2301969,+
Afu3g09030,AFUB_040100,99.89,933,Chr3_A_fumigatus_Af293,2302007,2303622,-
Afu3g09040,AFUB_040090,100.00,284,Chr3_A_fumigatus_Af293,2303676,2304867,-
Afu3g09050,AFUB_040080,99.90,1977,Chr3_A_fumigatus_Af293,2304922,2307651,+
Afu3g09060,AFUB_040070,99.02,714,Chr3_A_fumigatus_Af293,2307800,2309695,+
Afu3g09070,AFUB_040060,99.86,1416,Chr3_A_fumigatus_Af293,2310513,2312633,-
Afu3g09080,AFUB_040050,100.00,1761,Chr3_A_fumigatus_Af293,2313577,2315963,-
Afu3g09090,AFUB_040040,99.91,1143,Chr3_A_fumigatus_Af293,2316086,2317228,+
Afu3g09100,AFUB_040030,99.88,1608,Chr3_A_fumigatus_Af293,2317408,2319074,-
Afu3g09110,AFUB_040020,99.89,870,Chr3_A_fumigatus_Af293,2319865,2320775,+
Afu3g09120,AFUB_040010,100.00,264,Chr3_A_fumigatus_Af293,2320795,2321177,-
Afu3g09130,AFUB_040000,99.96,2334,Chr3_A_fumigatus_Af293,2321294,2324691,+
Afu3g09140,AFUB_039990,100.00,802,Chr3_A_fumigatus_Af293,2325428,2326816,+
Afu3g09150,AFUB_039980,100.00,753,Chr3_A_fumigatus_Af293,2326968,2327770,-
Afu3g09160,AFUB_039970,100.00,576,Chr3_A_fumigatus_Af293,2328295,2330669,-
Afu3g09170,AFUB_039960,99.93,1431,Chr3_A_fumigatus_Af293,2330878,2332647,-
Afu3g09190,AFUB_039950,99.69,975,Chr3_A_fumigatus_Af293,2332923,2334223,-
Afu3g09210,AFUB_039930,99.95,1821,Chr3_A_fumigatus_Af293,2335423,2337393,-
Afu3g09220,AFUB_039920,99.94,3363,Chr3_A_fumigatus_Af293,2337796,2341372,-
Afu3g09230,AFUB_039900,99.94,1656,Chr3_A_fumigatus_Af293,2342154,2344929,-
Afu3g09240,AFUB_039880,99.93,1485,Chr3_A_fumigatus_Af293,2345488,2346972,+
Afu3g09250,AFUB_039870,100.00,1092,Chr3_A_fumigatus_Af293,2347444,2349685,-
Afu3g09260,AFUB_039860,99.19,492,Chr3_A_fumigatus_Af293,2350173,2351016,-
Afu3g09270,AFUB_039850,99.39,489,Chr3_A_fumigatus_Af293,2352627,2353910,-
Afu3g09280,AFUB_039840,100.00,927,Chr3_A_fumigatus_Af293,2353956,2355185,+
Afu3g09290,AFUB_039830,99.94,1563,Chr3_A_fumigatus_Af293,2355494,2357229,-
Afu3g09300,AFUB_039820,99.60,504,Chr3_A_fumigatus_Af293,2357441,2359329,+
Afu3g09320,AFUB_039810,100.00,1416,Chr3_A_fumigatus_Af293,2359366,2361249,+
Afu3g09330,AFUB_039800,99.75,1629,Chr3_A_fumigatus_Af293,2361848,2363762,-
Afu3g09340,AFUB_039790,99.92,1287,Chr3_A_fumigatus_Af293,2363882,2365345,+
Afu3g09350,AFUB_039780,100.00,369,Chr3_A_fumigatus_Af293,2365912,2366495,-
Afu3g09360,AFUB_039770,100.00,1308,Chr3_A_fumigatus_Af293,2366934,2368890,+
Afu3g09370,AFUB_039760,99.97,3816,Chr3_A_fumigatus_Af293,2369233,2373335,-
Afu3g09380,AFUB_039750,99.95,1848,Chr3_A_fumigatus_Af293,2373352,2375410,+
Afu3g09390,AFUB_039740,100.00,882,Chr3_A_fumigatus_Af293,2376056,2378817,-
Afu3g09400,AFUB_039730,99.89,942,Chr3_A_fumigatus_Af293,2380210,2381644,-
Afu3g09450,AFUB_039720,99.77,879,Chr3_A_fumigatus_Af293,2409086,2409964,-
Afu3g09460,AFUB_039710,99.90,960,Chr3_A_fumigatus_Af293,2410165,2411124,+
Afu3g09470,AFUB_039700,100.00,954,Chr3_A_fumigatus_Af293,2411203,2412286,-
Afu3g09480,AFUB_039680,100.00,684,Chr3_A_fumigatus_Af293,2413101,2414281,-
Afu3g09500,AFUB_039670,99.91,1152,Chr3_A_fumigatus_Af293,2414950,2416333,+
Afu3g09510,AFUB_039660,100.00,1149,Chr3_A_fumigatus_Af293,2418354,2419931,+
Afu3g09520,AFUB_039650,100.00,177,Chr3_A_fumigatus_Af293,2420254,2420682,-
Afu3g09530,AFUB_039640,100.00,1677,Chr3_A_fumigatus_Af293,2420803,2422563,-
Afu3g09540,AFUB_039630,100.00,1167,Chr3_A_fumigatus_Af293,2423035,2424266,+
Afu3g09550,AFUB_039620,100.00,1185,Chr3_A_fumigatus_Af293,2425951,2428355,-
Afu3g09560,AFUB_039610,99.98,6021,Chr3_A_fumigatus_Af293,2428460,2435715,-
Afu3g09570,AFUB_039600,99.84,618,Chr3_A_fumigatus_Af293,2435823,2436617,+
Afu3g09580,AFUB_039590,100.00,825,Chr3_A_fumigatus_Af293,2436896,2437720,-
Afu3g09590,AFUB_039580,99.94,1623,Chr3_A_fumigatus_Af293,2438182,2440501,-
Afu3g09600,AFUB_039570,99.87,1569,Chr3_A_fumigatus_Af293,2440514,2442368,+
Afu3g09610,AFUB_039560,99.63,1068,Chr3_A_fumigatus_Af293,2442714,2443781,-
Afu3g09620,AFUB_039550,99.58,2826,Chr3_A_fumigatus_Af293,2444571,2447761,+
Afu3g09630,AFUB_039540,99.77,1719,Chr3_A_fumigatus_Af293,2447895,2451486,+
Afu3g09640,AFUB_039530,99.93,1431,Chr3_A_fumigatus_Af293,2456251,2458896,+
Afu3g09650,AFUB_039520,99.93,1452,Chr3_A_fumigatus_Af293,2459264,2460772,-
Afu3g09660,AFUB_039510,100.00,267,Chr3_A_fumigatus_Af293,2460901,2461277,-
Afu3g09670,AFUB_039500,99.85,2010,Chr3_A_fumigatus_Af293,2466137,2469922,+
Afu3g09680,AFUB_039490,99.62,3900,Chr3_A_fumigatus_Af293,2470624,2475203,+
Afu3g09690,AFUB_039480,100.00,534,Chr3_A_fumigatus_Af293,2476069,2476602,-
Afu3g09700,AFUB_039470,100.00,3060,Chr3_A_fumigatus_Af293,2477592,2482012,-
Afu3g09710,AFUB_039460,100.00,1563,Chr3_A_fumigatus_Af293,2482325,2484367,+
Afu3g09720,AFUB_039450,99.97,3042,Chr3_A_fumigatus_Af293,2484498,2487894,-
Afu3g09730,AFUB_039440,99.38,1770,Chr3_A_fumigatus_Af293,2487909,2491739,-
Afu3g09740,AFUB_039430,99.96,2850,Chr3_A_fumigatus_Af293,2493643,2497333,-
Afu3g09750,AFUB_039420,100.00,999,Chr3_A_fumigatus_Af293,2497561,2498771,+
Afu3g09760,AFUB_039410,100.00,609,Chr3_A_fumigatus_Af293,2498886,2499909,-
Afu3g09770,AFUB_039400,99.93,2769,Chr3_A_fumigatus_Af293,2501138,2504109,+
Afu3g09780,AFUB_039390,99.43,348,Chr3_A_fumigatus_Af293,2504650,2505059,-
Afu3g09790,AFUB_039380,100.00,636,Chr3_A_fumigatus_Af293,2505476,2506172,+
Afu3g09800,AFUB_039370,99.40,835,Chr3_A_fumigatus_Af293,2506852,2507966,+
Afu3g09810,AFUB_039360,99.93,1431,Chr3_A_fumigatus_Af293,2508194,2513076,+
Afu3g09820,AFUB_039350,99.79,1877,Chr3_A_fumigatus_Af293,2513945,2518377,+
Afu3g09830,AFUB_039340,100.00,534,Chr3_A_fumigatus_Af293,2518953,2519671,+
Afu3g09840,AFUB_039330,99.93,1389,Chr3_A_fumigatus_Af293,2520252,2521640,+
Afu3g09850,AFUB_039320,99.96,2823,Chr3_A_fumigatus_Af293,2521944,2525392,+
Afu3g09860,AFUB_039310,99.91,2193,Chr3_A_fumigatus_Af293,2525988,2528851,+
Afu3g09870,AFUB_039300,99.18,243,Chr3_A_fumigatus_Af293,2529337,2529988,-
Afu3g09880,AFUB_039290,99.69,2295,Chr3_A_fumigatus_Af293,2530117,2532411,+
Afu3g09890,AFUB_039280,99.78,465,Chr3_A_fumigatus_Af293,2532681,2533301,-
Afu3g09900,AFUB_039270,100.00,2340,Chr3_A_fumigatus_Af293,2537002,2541720,+
Afu3g09910,AFUB_039260,99.90,996,Chr3_A_fumigatus_Af293,2541784,2543380,+
Afu3g09920,AFUB_039250,100.00,864,Chr3_A_fumigatus_Af293,2544010,2545087,-
Afu3g09930,AFUB_039240,99.93,1423,Chr3_A_fumigatus_Af293,2545566,2547259,+
Afu3g09935,AFUB_039240,99.88,2499,Chr3_A_fumigatus_Af293,2547516,2550014,+
Afu3g09940,AFUB_039230,99.76,840,Chr3_A_fumigatus_Af293,2550507,2551420,-
Afu3g09950,AFUB_039220,100.00,1785,Chr3_A_fumigatus_Af293,2551632,2553490,+
Afu3g09960,AFUB_039210,100.00,1311,Chr3_A_fumigatus_Af293,2553568,2557007,-
Afu3g09970,AFUB_039200,99.89,906,Chr3_A_fumigatus_Af293,2559939,2561392,-
Afu3g09980,AFUB_039190,100.00,327,Chr3_A_fumigatus_Af293,2562034,2563685,-
Afu3g09990,AFUB_039180,99.94,1629,Chr3_A_fumigatus_Af293,2564725,2567714,-
Afu3g10000,AFUB_039170,99.92,1242,Chr3_A_fumigatus_Af293,2570161,2571402,+
Afu3g10010,AFUB_039160,100.00,756,Chr3_A_fumigatus_Af293,2572124,2573119,-
Afu3g10030,AFUB_039150,99.91,3483,Chr3_A_fumigatus_Af293,2573127,2581824,+
Afu3g10040,AFUB_039140,99.66,883,Chr3_A_fumigatus_Af293,2581826,2584907,+
Afu3g10050,AFUB_039130,100.00,1674,Chr3_A_fumigatus_Af293,2586046,2587774,-
